;Abs Path;Rel Path;Item Class
1333;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0086.jpg;dataset_2\leopard_0086.jpg;leopard
1334;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0087.jpg;dataset_2\leopard_0087.jpg;leopard
1335;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0088.jpg;dataset_2\leopard_0088.jpg;leopard
1336;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0089.jpg;dataset_2\leopard_0089.jpg;leopard
1337;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0090.jpg;dataset_2\leopard_0090.jpg;leopard
1338;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0091.jpg;dataset_2\leopard_0091.jpg;leopard
1339;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0092.jpg;dataset_2\leopard_0092.jpg;leopard
1340;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0093.jpg;dataset_2\leopard_0093.jpg;leopard
1341;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0094.jpg;dataset_2\leopard_0094.jpg;leopard
1342;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0095.jpg;dataset_2\leopard_0095.jpg;leopard
1343;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0096.jpg;dataset_2\leopard_0096.jpg;leopard
1344;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0097.jpg;dataset_2\leopard_0097.jpg;leopard
1345;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0098.jpg;dataset_2\leopard_0098.jpg;leopard
1346;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0099.jpg;dataset_2\leopard_0099.jpg;leopard
1347;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0100.jpg;dataset_2\leopard_0100.jpg;leopard
1348;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0101.jpg;dataset_2\leopard_0101.jpg;leopard
1349;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0102.jpg;dataset_2\leopard_0102.jpg;leopard
1350;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0103.jpg;dataset_2\leopard_0103.jpg;leopard
1351;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0104.jpg;dataset_2\leopard_0104.jpg;leopard
1352;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0105.jpg;dataset_2\leopard_0105.jpg;leopard
1353;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0106.jpg;dataset_2\leopard_0106.jpg;leopard
1354;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0107.jpg;dataset_2\leopard_0107.jpg;leopard
1355;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0108.jpg;dataset_2\leopard_0108.jpg;leopard
1356;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0109.jpg;dataset_2\leopard_0109.jpg;leopard
1357;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0110.jpg;dataset_2\leopard_0110.jpg;leopard
1358;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0111.jpg;dataset_2\leopard_0111.jpg;leopard
1359;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0112.jpg;dataset_2\leopard_0112.jpg;leopard
1360;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0113.jpg;dataset_2\leopard_0113.jpg;leopard
1361;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0114.jpg;dataset_2\leopard_0114.jpg;leopard
1362;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0115.jpg;dataset_2\leopard_0115.jpg;leopard
1363;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0116.jpg;dataset_2\leopard_0116.jpg;leopard
1364;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0117.jpg;dataset_2\leopard_0117.jpg;leopard
1365;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0118.jpg;dataset_2\leopard_0118.jpg;leopard
1366;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0119.jpg;dataset_2\leopard_0119.jpg;leopard
1367;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0120.jpg;dataset_2\leopard_0120.jpg;leopard
1368;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0121.jpg;dataset_2\leopard_0121.jpg;leopard
1369;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0122.jpg;dataset_2\leopard_0122.jpg;leopard
1370;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0123.jpg;dataset_2\leopard_0123.jpg;leopard
1371;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0124.jpg;dataset_2\leopard_0124.jpg;leopard
1372;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0125.jpg;dataset_2\leopard_0125.jpg;leopard
1373;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0126.jpg;dataset_2\leopard_0126.jpg;leopard
1374;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0127.jpg;dataset_2\leopard_0127.jpg;leopard
1375;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0128.jpg;dataset_2\leopard_0128.jpg;leopard
1376;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0129.jpg;dataset_2\leopard_0129.jpg;leopard
1377;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0130.jpg;dataset_2\leopard_0130.jpg;leopard
1378;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0131.jpg;dataset_2\leopard_0131.jpg;leopard
1379;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0132.jpg;dataset_2\leopard_0132.jpg;leopard
1380;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0133.jpg;dataset_2\leopard_0133.jpg;leopard
1381;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0134.jpg;dataset_2\leopard_0134.jpg;leopard
1382;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0135.jpg;dataset_2\leopard_0135.jpg;leopard
1383;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0136.jpg;dataset_2\leopard_0136.jpg;leopard
1384;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0137.jpg;dataset_2\leopard_0137.jpg;leopard
1385;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0138.jpg;dataset_2\leopard_0138.jpg;leopard
1386;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0139.jpg;dataset_2\leopard_0139.jpg;leopard
1387;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0140.jpg;dataset_2\leopard_0140.jpg;leopard
1388;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0141.jpg;dataset_2\leopard_0141.jpg;leopard
1389;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0142.jpg;dataset_2\leopard_0142.jpg;leopard
1390;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0143.jpg;dataset_2\leopard_0143.jpg;leopard
1391;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0144.jpg;dataset_2\leopard_0144.jpg;leopard
1392;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0145.jpg;dataset_2\leopard_0145.jpg;leopard
1393;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0146.jpg;dataset_2\leopard_0146.jpg;leopard
1394;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0147.jpg;dataset_2\leopard_0147.jpg;leopard
1395;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0148.jpg;dataset_2\leopard_0148.jpg;leopard
1396;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0149.jpg;dataset_2\leopard_0149.jpg;leopard
1397;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0150.jpg;dataset_2\leopard_0150.jpg;leopard
1398;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0151.jpg;dataset_2\leopard_0151.jpg;leopard
1399;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0152.jpg;dataset_2\leopard_0152.jpg;leopard
1400;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0153.jpg;dataset_2\leopard_0153.jpg;leopard
1401;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0154.jpg;dataset_2\leopard_0154.jpg;leopard
1402;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0155.jpg;dataset_2\leopard_0155.jpg;leopard
1403;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0156.jpg;dataset_2\leopard_0156.jpg;leopard
1404;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0157.jpg;dataset_2\leopard_0157.jpg;leopard
1405;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0158.jpg;dataset_2\leopard_0158.jpg;leopard
1406;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0159.jpg;dataset_2\leopard_0159.jpg;leopard
1407;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0160.jpg;dataset_2\leopard_0160.jpg;leopard
1408;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0161.jpg;dataset_2\leopard_0161.jpg;leopard
1409;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0162.jpg;dataset_2\leopard_0162.jpg;leopard
1410;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0163.jpg;dataset_2\leopard_0163.jpg;leopard
1411;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0164.jpg;dataset_2\leopard_0164.jpg;leopard
1412;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0165.jpg;dataset_2\leopard_0165.jpg;leopard
1413;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0166.jpg;dataset_2\leopard_0166.jpg;leopard
1414;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0167.jpg;dataset_2\leopard_0167.jpg;leopard
1415;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0168.jpg;dataset_2\leopard_0168.jpg;leopard
1416;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0169.jpg;dataset_2\leopard_0169.jpg;leopard
1417;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0170.jpg;dataset_2\leopard_0170.jpg;leopard
1418;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0171.jpg;dataset_2\leopard_0171.jpg;leopard
1419;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0172.jpg;dataset_2\leopard_0172.jpg;leopard
1420;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0173.jpg;dataset_2\leopard_0173.jpg;leopard
1421;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0174.jpg;dataset_2\leopard_0174.jpg;leopard
1422;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0175.jpg;dataset_2\leopard_0175.jpg;leopard
1423;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0176.jpg;dataset_2\leopard_0176.jpg;leopard
1424;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0177.jpg;dataset_2\leopard_0177.jpg;leopard
1425;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0178.jpg;dataset_2\leopard_0178.jpg;leopard
1426;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0179.jpg;dataset_2\leopard_0179.jpg;leopard
1427;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0180.jpg;dataset_2\leopard_0180.jpg;leopard
1428;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0181.jpg;dataset_2\leopard_0181.jpg;leopard
1429;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0182.jpg;dataset_2\leopard_0182.jpg;leopard
1430;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0183.jpg;dataset_2\leopard_0183.jpg;leopard
1431;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0184.jpg;dataset_2\leopard_0184.jpg;leopard
1432;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0185.jpg;dataset_2\leopard_0185.jpg;leopard
1433;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0186.jpg;dataset_2\leopard_0186.jpg;leopard
1434;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0187.jpg;dataset_2\leopard_0187.jpg;leopard
1435;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0188.jpg;dataset_2\leopard_0188.jpg;leopard
1436;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0189.jpg;dataset_2\leopard_0189.jpg;leopard
1437;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0190.jpg;dataset_2\leopard_0190.jpg;leopard
1438;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0191.jpg;dataset_2\leopard_0191.jpg;leopard
1439;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0192.jpg;dataset_2\leopard_0192.jpg;leopard
1440;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0193.jpg;dataset_2\leopard_0193.jpg;leopard
1441;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0194.jpg;dataset_2\leopard_0194.jpg;leopard
1442;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0195.jpg;dataset_2\leopard_0195.jpg;leopard
1443;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0196.jpg;dataset_2\leopard_0196.jpg;leopard
1444;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0197.jpg;dataset_2\leopard_0197.jpg;leopard
1445;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0198.jpg;dataset_2\leopard_0198.jpg;leopard
1446;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0199.jpg;dataset_2\leopard_0199.jpg;leopard
1447;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0200.jpg;dataset_2\leopard_0200.jpg;leopard
1448;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0201.jpg;dataset_2\leopard_0201.jpg;leopard
1449;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0202.jpg;dataset_2\leopard_0202.jpg;leopard
1450;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0203.jpg;dataset_2\leopard_0203.jpg;leopard
1451;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0204.jpg;dataset_2\leopard_0204.jpg;leopard
1452;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0205.jpg;dataset_2\leopard_0205.jpg;leopard
1453;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0206.jpg;dataset_2\leopard_0206.jpg;leopard
1454;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0207.jpg;dataset_2\leopard_0207.jpg;leopard
1455;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0208.jpg;dataset_2\leopard_0208.jpg;leopard
1456;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0209.jpg;dataset_2\leopard_0209.jpg;leopard
1457;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0210.jpg;dataset_2\leopard_0210.jpg;leopard
1458;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0211.jpg;dataset_2\leopard_0211.jpg;leopard
1459;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0212.jpg;dataset_2\leopard_0212.jpg;leopard
1460;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0213.jpg;dataset_2\leopard_0213.jpg;leopard
1461;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0214.jpg;dataset_2\leopard_0214.jpg;leopard
1462;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0215.jpg;dataset_2\leopard_0215.jpg;leopard
1463;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0216.jpg;dataset_2\leopard_0216.jpg;leopard
1464;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0217.jpg;dataset_2\leopard_0217.jpg;leopard
1465;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0218.jpg;dataset_2\leopard_0218.jpg;leopard
1466;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0219.jpg;dataset_2\leopard_0219.jpg;leopard
1467;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0220.jpg;dataset_2\leopard_0220.jpg;leopard
1468;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0221.jpg;dataset_2\leopard_0221.jpg;leopard
1469;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0222.jpg;dataset_2\leopard_0222.jpg;leopard
1470;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0223.jpg;dataset_2\leopard_0223.jpg;leopard
1471;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0224.jpg;dataset_2\leopard_0224.jpg;leopard
1472;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0225.jpg;dataset_2\leopard_0225.jpg;leopard
1473;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0226.jpg;dataset_2\leopard_0226.jpg;leopard
1474;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0227.jpg;dataset_2\leopard_0227.jpg;leopard
1475;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0228.jpg;dataset_2\leopard_0228.jpg;leopard
1476;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0229.jpg;dataset_2\leopard_0229.jpg;leopard
1477;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0230.jpg;dataset_2\leopard_0230.jpg;leopard
1478;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0231.jpg;dataset_2\leopard_0231.jpg;leopard
1479;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0232.jpg;dataset_2\leopard_0232.jpg;leopard
1480;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0233.jpg;dataset_2\leopard_0233.jpg;leopard
1481;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0234.jpg;dataset_2\leopard_0234.jpg;leopard
1482;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0235.jpg;dataset_2\leopard_0235.jpg;leopard
1483;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0236.jpg;dataset_2\leopard_0236.jpg;leopard
1484;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0237.jpg;dataset_2\leopard_0237.jpg;leopard
1485;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0238.jpg;dataset_2\leopard_0238.jpg;leopard
1486;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0239.jpg;dataset_2\leopard_0239.jpg;leopard
1487;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0240.jpg;dataset_2\leopard_0240.jpg;leopard
1488;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0241.jpg;dataset_2\leopard_0241.jpg;leopard
1489;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0242.jpg;dataset_2\leopard_0242.jpg;leopard
1490;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0243.jpg;dataset_2\leopard_0243.jpg;leopard
1491;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0244.jpg;dataset_2\leopard_0244.jpg;leopard
1492;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0245.jpg;dataset_2\leopard_0245.jpg;leopard
1493;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0246.jpg;dataset_2\leopard_0246.jpg;leopard
1494;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0247.jpg;dataset_2\leopard_0247.jpg;leopard
1495;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0248.jpg;dataset_2\leopard_0248.jpg;leopard
1496;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0249.jpg;dataset_2\leopard_0249.jpg;leopard
1497;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0250.jpg;dataset_2\leopard_0250.jpg;leopard
1498;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0251.jpg;dataset_2\leopard_0251.jpg;leopard
1499;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0252.jpg;dataset_2\leopard_0252.jpg;leopard
1500;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0253.jpg;dataset_2\leopard_0253.jpg;leopard
1501;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0254.jpg;dataset_2\leopard_0254.jpg;leopard
1502;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0255.jpg;dataset_2\leopard_0255.jpg;leopard
1503;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0256.jpg;dataset_2\leopard_0256.jpg;leopard
1504;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0257.jpg;dataset_2\leopard_0257.jpg;leopard
1505;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0258.jpg;dataset_2\leopard_0258.jpg;leopard
1506;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0259.jpg;dataset_2\leopard_0259.jpg;leopard
1507;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0260.jpg;dataset_2\leopard_0260.jpg;leopard
1508;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0261.jpg;dataset_2\leopard_0261.jpg;leopard
1509;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0262.jpg;dataset_2\leopard_0262.jpg;leopard
1510;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0263.jpg;dataset_2\leopard_0263.jpg;leopard
1511;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0264.jpg;dataset_2\leopard_0264.jpg;leopard
1512;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0265.jpg;dataset_2\leopard_0265.jpg;leopard
1513;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0266.jpg;dataset_2\leopard_0266.jpg;leopard
1514;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0267.jpg;dataset_2\leopard_0267.jpg;leopard
1515;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0268.jpg;dataset_2\leopard_0268.jpg;leopard
1516;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0269.jpg;dataset_2\leopard_0269.jpg;leopard
1517;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0270.jpg;dataset_2\leopard_0270.jpg;leopard
1518;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0271.jpg;dataset_2\leopard_0271.jpg;leopard
1519;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0272.jpg;dataset_2\leopard_0272.jpg;leopard
1520;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0273.jpg;dataset_2\leopard_0273.jpg;leopard
1521;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0274.jpg;dataset_2\leopard_0274.jpg;leopard
1522;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0275.jpg;dataset_2\leopard_0275.jpg;leopard
1523;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0276.jpg;dataset_2\leopard_0276.jpg;leopard
1524;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0277.jpg;dataset_2\leopard_0277.jpg;leopard
1525;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0278.jpg;dataset_2\leopard_0278.jpg;leopard
1526;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0279.jpg;dataset_2\leopard_0279.jpg;leopard
1527;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0280.jpg;dataset_2\leopard_0280.jpg;leopard
1528;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0281.jpg;dataset_2\leopard_0281.jpg;leopard
1529;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0282.jpg;dataset_2\leopard_0282.jpg;leopard
1530;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0283.jpg;dataset_2\leopard_0283.jpg;leopard
1531;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0284.jpg;dataset_2\leopard_0284.jpg;leopard
1532;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0285.jpg;dataset_2\leopard_0285.jpg;leopard
1533;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0286.jpg;dataset_2\leopard_0286.jpg;leopard
1534;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0287.jpg;dataset_2\leopard_0287.jpg;leopard
1535;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0288.jpg;dataset_2\leopard_0288.jpg;leopard
1536;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0289.jpg;dataset_2\leopard_0289.jpg;leopard
1537;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0290.jpg;dataset_2\leopard_0290.jpg;leopard
1538;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0291.jpg;dataset_2\leopard_0291.jpg;leopard
1539;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0292.jpg;dataset_2\leopard_0292.jpg;leopard
1540;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0293.jpg;dataset_2\leopard_0293.jpg;leopard
1541;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0294.jpg;dataset_2\leopard_0294.jpg;leopard
1542;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0295.jpg;dataset_2\leopard_0295.jpg;leopard
1543;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0296.jpg;dataset_2\leopard_0296.jpg;leopard
1544;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0297.jpg;dataset_2\leopard_0297.jpg;leopard
1545;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0298.jpg;dataset_2\leopard_0298.jpg;leopard
1546;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0299.jpg;dataset_2\leopard_0299.jpg;leopard
1547;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0300.jpg;dataset_2\leopard_0300.jpg;leopard
1548;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0301.jpg;dataset_2\leopard_0301.jpg;leopard
1549;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0302.jpg;dataset_2\leopard_0302.jpg;leopard
1550;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0303.jpg;dataset_2\leopard_0303.jpg;leopard
1551;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0304.jpg;dataset_2\leopard_0304.jpg;leopard
1552;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0305.jpg;dataset_2\leopard_0305.jpg;leopard
1553;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0306.jpg;dataset_2\leopard_0306.jpg;leopard
1554;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0307.jpg;dataset_2\leopard_0307.jpg;leopard
1555;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0308.jpg;dataset_2\leopard_0308.jpg;leopard
1556;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0309.jpg;dataset_2\leopard_0309.jpg;leopard
1557;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0310.jpg;dataset_2\leopard_0310.jpg;leopard
1558;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0311.jpg;dataset_2\leopard_0311.jpg;leopard
1559;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0312.jpg;dataset_2\leopard_0312.jpg;leopard
1560;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0313.jpg;dataset_2\leopard_0313.jpg;leopard
1561;C:\Users\kiril\Desktop\3labAP\dataset_2\leopard_0314.jpg;dataset_2\leopard_0314.jpg;leopard
